#w_LO= 1.087087
#w_TO= 1.000000
#Phonon content Kim: P#Phonon content Varga: V######################################
#wp	w+	w-	P+	P-	V+	V-	n	wto/meV	wlo/meV
######################################
1.710000	1.785748	0.957582	0.116551	0.883449	0.116551	0.883449	1.466867e+18	33.300000	36.200000	
1.720000	1.794982	0.958227	0.114404	0.885596	0.114404	0.885596	1.484073e+18	33.300000	36.200000	
1.730000	1.804232	0.958857	0.112316	0.887684	0.112316	0.887684	1.501380e+18	33.300000	36.200000	
1.740000	1.813497	0.959472	0.110283	0.889717	0.110283	0.889717	1.518787e+18	33.300000	36.200000	
1.750000	1.822777	0.960073	0.108306	0.891694	0.108306	0.891694	1.536295e+18	33.300000	36.200000	
1.760000	1.832072	0.960661	0.106380	0.893620	0.106380	0.893620	1.553902e+18	33.300000	36.200000	
1.770000	1.841382	0.961235	0.104506	0.895494	0.104506	0.895494	1.571611e+18	33.300000	36.200000	
1.780000	1.850704	0.961796	0.102680	0.897320	0.102680	0.897320	1.589419e+18	33.300000	36.200000	
1.790000	1.860041	0.962345	0.100903	0.899097	0.100903	0.899097	1.607328e+18	33.300000	36.200000	
1.800000	1.869390	0.962881	0.099171	0.900829	0.099171	0.900829	1.625337e+18	33.300000	36.200000	
1.810000	1.878752	0.963406	0.097483	0.902517	0.097483	0.902517	1.643446e+18	33.300000	36.200000	
1.820000	1.888126	0.963919	0.095839	0.904161	0.095839	0.904161	1.661656e+18	33.300000	36.200000	
1.830000	1.897512	0.964421	0.094236	0.905764	0.094236	0.905764	1.679966e+18	33.300000	36.200000	
1.840000	1.906909	0.964912	0.092673	0.907327	0.092673	0.907327	1.698377e+18	33.300000	36.200000	
1.850000	1.916318	0.965393	0.091149	0.908851	0.091149	0.908851	1.716888e+18	33.300000	36.200000	
1.860000	1.925738	0.965864	0.089663	0.910337	0.089663	0.910337	1.735499e+18	33.300000	36.200000	
1.870000	1.935168	0.966324	0.088213	0.911787	0.088213	0.911787	1.754210e+18	33.300000	36.200000	
1.880000	1.944609	0.966775	0.086799	0.913201	0.086799	0.913201	1.773022e+18	33.300000	36.200000	
1.890000	1.954060	0.967217	0.085419	0.914581	0.085419	0.914581	1.791934e+18	33.300000	36.200000	
1.900000	1.963520	0.967650	0.084072	0.915928	0.084072	0.915928	1.810947e+18	33.300000	36.200000	
1.910000	1.972991	0.968074	0.082758	0.917242	0.082758	0.917242	1.830059e+18	33.300000	36.200000	
1.920000	1.982470	0.968489	0.081474	0.918526	0.081474	0.918526	1.849272e+18	33.300000	36.200000	
1.930000	1.991959	0.968896	0.080221	0.919779	0.080221	0.919779	1.868586e+18	33.300000	36.200000	
1.940000	2.001456	0.969294	0.078997	0.921003	0.078997	0.921003	1.888000e+18	33.300000	36.200000	
